z_final	mh_final	bin_left	bin_right	bin_center	pdf
12.500000	1.000000e+09	-17.56808460	-17.36849792	-17.46829126	0.000000000000e+00
12.500000	1.000000e+09	-17.36849792	-17.16891124	-17.26870458	0.000000000000e+00
12.500000	1.000000e+09	-17.16891124	-16.96932456	-17.06911790	0.000000000000e+00
12.500000	1.000000e+09	-16.96932456	-16.76973788	-16.86953122	0.000000000000e+00
12.500000	1.000000e+09	-16.76973788	-16.57015120	-16.66994454	0.000000000000e+00
12.500000	1.000000e+09	-16.57015120	-16.37056452	-16.47035786	0.000000000000e+00
12.500000	1.000000e+09	-16.37056452	-16.17097784	-16.27077118	0.000000000000e+00
12.500000	1.000000e+09	-16.17097784	-15.97139116	-16.07118450	0.000000000000e+00
12.500000	1.000000e+09	-15.97139116	-15.77180448	-15.87159782	0.000000000000e+00
12.500000	1.000000e+09	-15.77180448	-15.57221780	-15.67201114	0.000000000000e+00
12.500000	1.000000e+09	-15.57221780	-15.37263112	-15.47242446	0.000000000000e+00
12.500000	1.000000e+09	-15.37263112	-15.17304444	-15.27283778	0.000000000000e+00
12.500000	1.000000e+09	-15.17304444	-14.97345776	-15.07325110	0.000000000000e+00
12.500000	1.000000e+09	-14.97345776	-14.77387109	-14.87366442	0.000000000000e+00
12.500000	1.000000e+09	-14.77387109	-14.57428441	-14.67407775	0.000000000000e+00
12.500000	1.000000e+09	-14.57428441	-14.37469773	-14.47449107	1.002600253162e-05
12.500000	1.000000e+09	-14.37469773	-14.17511105	-14.27490439	3.509100886065e-05
12.500000	1.000000e+09	-14.17511105	-13.97552437	-14.07531771	6.015601518969e-04
12.500000	1.000000e+09	-13.97552437	-13.77593769	-13.87573103	4.471597129101e-03
12.500000	1.000000e+09	-13.77593769	-13.57635101	-13.67614435	2.420277011132e-02
12.500000	1.000000e+09	-13.57635101	-13.37676433	-13.47655767	9.922734705540e-02
12.500000	1.000000e+09	-13.37676433	-13.17717765	-13.27697099	2.684111267751e-01
12.500000	1.000000e+09	-13.17717765	-12.97759097	-13.07738431	4.956153831453e-01
12.500000	1.000000e+09	-12.97759097	-12.77800429	-12.87779763	6.674610665372e-01
12.500000	1.000000e+09	-12.77800429	-12.57841761	-12.67821095	7.123374538688e-01
12.500000	1.000000e+09	-12.57841761	-12.37883093	-12.47862427	6.442508706766e-01
12.500000	1.000000e+09	-12.37883093	-12.17924425	-12.27903759	5.236631252275e-01
12.500000	1.000000e+09	-12.17924425	-11.97965757	-12.07945091	3.958466319532e-01
12.500000	1.000000e+09	-11.97965757	-11.78007089	-11.87986423	3.016673771725e-01
12.500000	1.000000e+09	-11.78007089	-11.58048421	-11.68027755	2.555176875195e-01
12.500000	1.000000e+09	-11.58048421	-11.38089753	-11.48069087	2.192335843576e-01
12.500000	1.000000e+09	-11.38089753	-11.18131085	-11.28110419	1.518839123514e-01
12.500000	1.000000e+09	-11.18131085	-10.98172417	-11.08151751	9.164768914150e-02
12.500000	1.000000e+09	-10.98172417	-10.78213749	-10.88193083	5.313781341756e-02
12.500000	1.000000e+09	-10.78213749	-10.58255081	-10.68234415	3.332643241509e-02
12.500000	1.000000e+09	-10.58255081	-10.38296413	-10.48275747	2.169626947842e-02
12.500000	1.000000e+09	-10.38296413	-10.18337745	-10.28317079	1.433718362021e-02
12.500000	1.000000e+09	-10.18337745	-9.98379077	-10.08358411	9.564806415161e-03
12.500000	1.000000e+09	-9.98379077	-9.78420409	-9.88399743	6.481810636689e-03
12.500000	1.000000e+09	-9.78420409	-9.58461741	-9.68441075	4.451545124037e-03
12.500000	1.000000e+09	-9.58461741	-9.38503073	-9.48482407	3.077982777206e-03
12.500000	1.000000e+09	-9.38503073	-9.18544405	-9.28523739	1.975122498728e-03
12.500000	1.000000e+09	-9.18544405	-8.98585737	-9.08565071	1.363536344300e-03
12.500000	1.000000e+09	-8.98585737	-8.78627069	-8.88606403	1.122912283541e-03
12.500000	1.000000e+09	-8.78627069	-8.58668401	-8.68647735	7.469371886053e-04
12.500000	1.000000e+09	-8.58668401	-8.38709733	-8.48689067	6.567031658208e-04
12.500000	1.000000e+09	-8.38709733	-8.18751065	-8.28730399	4.712221189859e-04
12.500000	1.000000e+09	-8.18751065	-7.98792397	-8.08771731	3.108060784801e-04
12.500000	1.000000e+09	-7.98792397	-7.78833729	-7.88813063	2.305980582272e-04
12.500000	1.000000e+09	-7.78833729	-7.58875061	-7.68854395	1.955070493665e-04
12.500000	1.000000e+09	-7.58875061	-7.38916393	-7.48895727	1.503900379742e-04
12.500000	1.000000e+09	-7.38916393	-7.18957725	-7.28937059	1.955070493665e-04
12.500000	1.000000e+09	-7.18957725	-6.98999057	-7.08978391	1.503900379742e-04
12.500000	1.000000e+09	-6.98999057	-6.79040389	-6.89019723	1.503900379742e-04
12.500000	1.000000e+09	-6.79040389	-6.59081721	-6.69061055	9.023402278454e-05
12.500000	1.000000e+09	-6.59081721	-6.39123053	-6.49102387	3.509100886065e-05
12.500000	1.000000e+09	-6.39123053	-6.19164385	-6.29143719	8.020802025292e-05
12.500000	1.000000e+09	-6.19164385	-5.99205717	-6.09185051	4.511701139227e-05
12.500000	1.000000e+09	-5.99205717	-5.79247049	-5.89226383	4.010401012646e-05
12.500000	1.000000e+09	-5.79247049	-5.59288381	-5.69267715	3.007800759485e-05
12.500000	1.000000e+09	-5.59288381	-5.39329713	-5.49309047	3.007800759485e-05
12.500000	1.000000e+09	-5.39329713	-5.19371045	-5.29350379	2.005200506323e-05
12.500000	1.000000e+09	-5.19371045	-4.99412377	-5.09391711	2.005200506323e-05
12.500000	1.000000e+09	-4.99412377	-4.79453709	-4.89433043	2.506500632904e-05
12.500000	1.000000e+09	-4.79453709	-4.59495041	-4.69474375	1.002600253162e-05
12.500000	1.000000e+09	-4.59495041	-4.39536373	-4.49515707	0.000000000000e+00
12.500000	1.000000e+09	-4.39536373	-4.19577705	-4.29557039	2.005200506323e-05
12.500000	1.000000e+09	-4.19577705	-3.99619037	-4.09598371	0.000000000000e+00
12.500000	1.000000e+09	-3.99619037	-3.79660369	-3.89639703	0.000000000000e+00
12.500000	1.000000e+09	-3.79660369	-3.59701701	-3.69681035	0.000000000000e+00
12.500000	1.000000e+09	-3.59701701	-3.39743033	-3.49722367	5.013001265808e-06
12.500000	1.000000e+09	-3.39743033	-3.19784365	-3.29763699	0.000000000000e+00
12.500000	1.000000e+09	-3.19784365	-2.99825697	-3.09805031	5.013001265808e-06
12.500000	1.000000e+09	-2.99825697	-2.79867029	-2.89846363	0.000000000000e+00
12.500000	1.000000e+09	-2.79867029	-2.59908361	-2.69887695	5.013001265808e-06
12.500000	1.000000e+09	-2.59908361	-2.39949693	-2.49929027	0.000000000000e+00
12.500000	1.000000e+09	-2.39949693	-2.19991025	-2.29970359	5.013001265808e-06
12.500000	1.000000e+09	-2.19991025	-2.00032357	-2.10011691	0.000000000000e+00
12.500000	1.000000e+09	-2.00032357	-1.80073689	-1.90053023	0.000000000000e+00
12.500000	1.000000e+09	-1.80073689	-1.60115021	-1.70094355	0.000000000000e+00
12.500000	1.000000e+09	-1.60115021	-1.40156353	-1.50135687	5.013001265808e-06
12.500000	1.000000e+09	-1.40156353	-1.20197685	-1.30177019	0.000000000000e+00
12.500000	1.000000e+09	-1.20197685	-1.00239017	-1.10218351	0.000000000000e+00
12.500000	1.000000e+09	-1.00239017	-0.80280349	-0.90259683	5.013001265808e-06
12.500000	1.000000e+09	-0.80280349	-0.60321681	-0.70301015	0.000000000000e+00
12.500000	1.000000e+09	-0.60321681	-0.40363013	-0.50342347	0.000000000000e+00
12.500000	1.000000e+09	-0.40363013	-0.20404345	-0.30383679	0.000000000000e+00
12.500000	1.000000e+09	-0.20404345	-0.00445677	-0.10425011	0.000000000000e+00
12.500000	1.000000e+09	-0.00445677	0.19512991	0.09533657	0.000000000000e+00
12.500000	1.000000e+09	0.19512991	0.39471659	0.29492325	0.000000000000e+00
12.500000	1.000000e+09	0.39471659	0.59430327	0.49450993	0.000000000000e+00
12.500000	1.000000e+09	0.59430327	0.79388995	0.69409661	0.000000000000e+00
12.500000	1.000000e+09	0.79388995	0.99347663	0.89368329	0.000000000000e+00
12.500000	1.000000e+09	0.99347663	1.19306331	1.09326997	0.000000000000e+00
12.500000	1.000000e+09	1.19306331	1.39264999	1.29285665	0.000000000000e+00
12.500000	1.000000e+09	1.39264999	1.59223667	1.49244333	0.000000000000e+00
12.500000	1.000000e+09	1.59223667	1.79182335	1.69203001	0.000000000000e+00
12.500000	1.000000e+09	1.79182335	1.99141003	1.89161669	0.000000000000e+00
12.500000	1.000000e+09	1.99141003	2.19099671	2.09120337	0.000000000000e+00
12.500000	1.000000e+09	2.19099671	2.39058339	2.29079005	0.000000000000e+00
12.500000	1.000000e+09	2.39058339	2.59017007	2.49037673	0.000000000000e+00
12.500000	1.000000e+09	2.59017007	2.78975675	2.68996341	0.000000000000e+00
12.500000	1.000000e+09	2.78975675	2.98934343	2.88955009	0.000000000000e+00
12.500000	1.000000e+09	2.98934343	3.18893011	3.08913677	0.000000000000e+00
12.500000	1.000000e+09	3.18893011	3.38851679	3.28872345	0.000000000000e+00
12.500000	1.000000e+09	3.38851679	3.58810346	3.48831012	0.000000000000e+00
12.500000	1.000000e+09	3.58810346	3.78769014	3.68789680	0.000000000000e+00
12.500000	1.000000e+09	3.78769014	3.98727682	3.88748348	0.000000000000e+00
12.500000	1.000000e+09	3.98727682	4.18686350	4.08707016	0.000000000000e+00
12.500000	1.000000e+09	4.18686350	4.38645018	4.28665684	0.000000000000e+00
12.500000	1.000000e+09	4.38645018	4.58603686	4.48624352	0.000000000000e+00
12.500000	1.000000e+09	4.58603686	4.78562354	4.68583020	0.000000000000e+00
12.500000	1.000000e+09	4.78562354	4.98521022	4.88541688	0.000000000000e+00
12.500000	1.000000e+09	4.98521022	5.18479690	5.08500356	0.000000000000e+00
12.500000	1.000000e+09	5.18479690	5.38438358	5.28459024	0.000000000000e+00
12.500000	1.000000e+09	5.38438358	5.58397026	5.48417692	0.000000000000e+00
12.500000	1.000000e+09	5.58397026	5.78355694	5.68376360	0.000000000000e+00
12.500000	1.000000e+09	5.78355694	5.98314362	5.88335028	0.000000000000e+00
12.500000	1.000000e+09	5.98314362	6.18273030	6.08293696	0.000000000000e+00
12.500000	1.000000e+09	6.18273030	6.38231698	6.28252364	0.000000000000e+00
12.500000	1.000000e+09	6.38231698	6.58190366	6.48211032	0.000000000000e+00
12.500000	1.000000e+09	6.58190366	6.78149034	6.68169700	0.000000000000e+00
12.500000	1.000000e+09	6.78149034	6.98107702	6.88128368	0.000000000000e+00
12.500000	1.000000e+09	6.98107702	7.18066370	7.08087036	0.000000000000e+00
12.500000	1.000000e+09	7.18066370	7.38025038	7.28045704	0.000000000000e+00
12.500000	1.000000e+09	7.38025038	7.57983706	7.48004372	0.000000000000e+00
12.500000	1.000000e+09	7.57983706	7.77942374	7.67963040	0.000000000000e+00
12.500000	1.000000e+09	7.77942374	7.97901042	7.87921708	0.000000000000e+00
12.500000	1.000000e+09	7.97901042	8.17859710	8.07880376	0.000000000000e+00
12.500000	1.000000e+09	8.17859710	8.37818378	8.27839044	0.000000000000e+00
12.500000	1.000000e+09	8.37818378	8.57777046	8.47797712	0.000000000000e+00
12.500000	1.000000e+09	8.57777046	8.77735714	8.67756380	0.000000000000e+00
12.500000	1.000000e+09	8.77735714	8.97694382	8.87715048	0.000000000000e+00
12.500000	1.000000e+09	8.97694382	9.17653050	9.07673716	0.000000000000e+00
12.500000	1.000000e+09	9.17653050	9.37611718	9.27632384	0.000000000000e+00
12.500000	1.000000e+09	9.37611718	9.57570386	9.47591052	0.000000000000e+00
12.500000	1.000000e+10	-26.34989852	-26.15031184	-26.25010518	0.000000000000e+00
12.500000	1.000000e+10	-26.15031184	-25.95072516	-26.05051850	0.000000000000e+00
12.500000	1.000000e+10	-25.95072516	-25.75113848	-25.85093182	0.000000000000e+00
12.500000	1.000000e+10	-25.75113848	-25.55155180	-25.65134514	0.000000000000e+00
12.500000	1.000000e+10	-25.55155180	-25.35196512	-25.45175846	0.000000000000e+00
12.500000	1.000000e+10	-25.35196512	-25.15237844	-25.25217178	0.000000000000e+00
12.500000	1.000000e+10	-25.15237844	-24.95279176	-25.05258510	0.000000000000e+00
12.500000	1.000000e+10	-24.95279176	-24.75320508	-24.85299842	0.000000000000e+00
12.500000	1.000000e+10	-24.75320508	-24.55361840	-24.65341174	0.000000000000e+00
12.500000	1.000000e+10	-24.55361840	-24.35403172	-24.45382506	0.000000000000e+00
12.500000	1.000000e+10	-24.35403172	-24.15444504	-24.25423838	0.000000000000e+00
12.500000	1.000000e+10	-24.15444504	-23.95485836	-24.05465170	0.000000000000e+00
12.500000	1.000000e+10	-23.95485836	-23.75527168	-23.85506502	0.000000000000e+00
12.500000	1.000000e+10	-23.75527168	-23.55568500	-23.65547834	0.000000000000e+00
12.500000	1.000000e+10	-23.55568500	-23.35609832	-23.45589166	0.000000000000e+00
12.500000	1.000000e+10	-23.35609832	-23.15651164	-23.25630498	0.000000000000e+00
12.500000	1.000000e+10	-23.15651164	-22.95692496	-23.05671830	0.000000000000e+00
12.500000	1.000000e+10	-22.95692496	-22.75733828	-22.85713162	0.000000000000e+00
12.500000	1.000000e+10	-22.75733828	-22.55775160	-22.65754494	0.000000000000e+00
12.500000	1.000000e+10	-22.55775160	-22.35816492	-22.45795826	0.000000000000e+00
12.500000	1.000000e+10	-22.35816492	-22.15857824	-22.25837158	0.000000000000e+00
12.500000	1.000000e+10	-22.15857824	-21.95899156	-22.05878490	0.000000000000e+00
12.500000	1.000000e+10	-21.95899156	-21.75940488	-21.85919822	0.000000000000e+00
12.500000	1.000000e+10	-21.75940488	-21.55981820	-21.65961154	0.000000000000e+00
12.500000	1.000000e+10	-21.55981820	-21.36023152	-21.46002486	0.000000000000e+00
12.500000	1.000000e+10	-21.36023152	-21.16064484	-21.26043818	0.000000000000e+00
12.500000	1.000000e+10	-21.16064484	-20.96105816	-21.06085150	0.000000000000e+00
12.500000	1.000000e+10	-20.96105816	-20.76147148	-20.86126482	0.000000000000e+00
12.500000	1.000000e+10	-20.76147148	-20.56188480	-20.66167814	0.000000000000e+00
12.500000	1.000000e+10	-20.56188480	-20.36229812	-20.46209146	0.000000000000e+00
12.500000	1.000000e+10	-20.36229812	-20.16271144	-20.26250478	0.000000000000e+00
12.500000	1.000000e+10	-20.16271144	-19.96312476	-20.06291810	0.000000000000e+00
12.500000	1.000000e+10	-19.96312476	-19.76353808	-19.86333142	0.000000000000e+00
12.500000	1.000000e+10	-19.76353808	-19.56395140	-19.66374474	0.000000000000e+00
12.500000	1.000000e+10	-19.56395140	-19.36436472	-19.46415806	0.000000000000e+00
12.500000	1.000000e+10	-19.36436472	-19.16477804	-19.26457138	5.010359411499e-06
12.500000	1.000000e+10	-19.16477804	-18.96519136	-19.06498470	2.505179705749e-05
12.500000	1.000000e+10	-18.96519136	-18.76560468	-18.86539802	1.503107823450e-05
12.500000	1.000000e+10	-18.76560468	-18.56601800	-18.66581134	1.102279070530e-04
12.500000	1.000000e+10	-18.56601800	-18.36643132	-18.46622466	8.617818187778e-04
12.500000	1.000000e+10	-18.36643132	-18.16684464	-18.26663798	4.163608670956e-03
12.500000	1.000000e+10	-18.16684464	-17.96725796	-18.06705130	1.975083680013e-02
12.500000	1.000000e+10	-17.96725796	-17.76767128	-17.86746462	7.899332648169e-02
12.500000	1.000000e+10	-17.76767128	-17.56808460	-17.66787794	2.472912991139e-01
12.500000	1.000000e+10	-17.56808460	-17.36849792	-17.46829126	5.252961014204e-01
12.500000	1.000000e+10	-17.36849792	-17.16891124	-17.26870458	7.813054259103e-01
12.500000	1.000000e+10	-17.16891124	-16.96932456	-17.06911790	8.651738320994e-01
12.500000	1.000000e+10	-16.96932456	-16.76973788	-16.86953122	7.586435702921e-01
12.500000	1.000000e+10	-16.76973788	-16.57015120	-16.66994454	5.603686173009e-01
12.500000	1.000000e+10	-16.57015120	-16.37056452	-16.47035786	3.687073387328e-01
12.500000	1.000000e+10	-16.37056452	-16.17097784	-16.27077118	2.378467716233e-01
12.500000	1.000000e+10	-16.17097784	-15.97139116	-16.07118450	1.839102525585e-01
12.500000	1.000000e+10	-15.97139116	-15.77180448	-15.87159782	1.691296922946e-01
12.500000	1.000000e+10	-15.77180448	-15.57221780	-15.67201114	1.171071305250e-01
12.500000	1.000000e+10	-15.57221780	-15.37263112	-15.47242446	5.448765860005e-02
12.500000	1.000000e+10	-15.37263112	-15.17304444	-15.27283778	2.099841629359e-02
12.500000	1.000000e+10	-15.17304444	-14.97345776	-15.07325110	8.552683515428e-03
12.500000	1.000000e+10	-14.97345776	-14.77387109	-14.87366442	3.837935309208e-03
12.500000	1.000000e+10	-14.77387109	-14.57428441	-14.67407775	1.908946935781e-03
12.500000	1.000000e+10	-14.57428441	-14.37469773	-14.47449107	8.166885840743e-04
12.500000	1.000000e+10	-14.37469773	-14.17511105	-14.27490439	4.910152223269e-04
12.500000	1.000000e+10	-14.17511105	-13.97552437	-14.07531771	2.855904864554e-04
12.500000	1.000000e+10	-13.97552437	-13.77593769	-13.87573103	1.002071882300e-04
12.500000	1.000000e+10	-13.77593769	-13.57635101	-13.67614435	6.012431293799e-05
12.500000	1.000000e+10	-13.57635101	-13.37676433	-13.47655767	3.006215646899e-05
12.500000	1.000000e+10	-13.37676433	-13.17717765	-13.27697099	3.006215646899e-05
12.500000	1.000000e+10	-13.17717765	-12.97759097	-13.07738431	1.503107823450e-05
12.500000	1.000000e+10	-12.97759097	-12.77800429	-12.87779763	0.000000000000e+00
12.500000	1.000000e+10	-12.77800429	-12.57841761	-12.67821095	1.002071882300e-05
12.500000	1.000000e+10	-12.57841761	-12.37883093	-12.47862427	1.503107823450e-05
12.500000	1.000000e+10	-12.37883093	-12.17924425	-12.27903759	0.000000000000e+00
12.500000	1.000000e+10	-12.17924425	-11.97965757	-12.07945091	5.010359411499e-06
12.500000	1.000000e+10	-11.97965757	-11.78007089	-11.87986423	0.000000000000e+00
12.500000	1.000000e+10	-11.78007089	-11.58048421	-11.68027755	0.000000000000e+00
12.500000	1.000000e+10	-11.58048421	-11.38089753	-11.48069087	0.000000000000e+00
12.500000	1.000000e+10	-11.38089753	-11.18131085	-11.28110419	5.010359411499e-06
12.500000	1.000000e+10	-11.18131085	-10.98172417	-11.08151751	0.000000000000e+00
12.500000	1.000000e+10	-10.98172417	-10.78213749	-10.88193083	0.000000000000e+00
12.500000	1.000000e+10	-10.78213749	-10.58255081	-10.68234415	0.000000000000e+00
12.500000	1.000000e+10	-10.58255081	-10.38296413	-10.48275747	0.000000000000e+00
12.500000	1.000000e+10	-10.38296413	-10.18337745	-10.28317079	0.000000000000e+00
12.500000	1.000000e+10	-10.18337745	-9.98379077	-10.08358411	0.000000000000e+00
12.500000	1.000000e+10	-9.98379077	-9.78420409	-9.88399743	0.000000000000e+00
12.500000	1.000000e+10	-9.78420409	-9.58461741	-9.68441075	0.000000000000e+00
12.500000	1.000000e+10	-9.58461741	-9.38503073	-9.48482407	0.000000000000e+00
12.500000	1.000000e+10	-9.38503073	-9.18544405	-9.28523739	0.000000000000e+00
12.500000	1.000000e+10	-9.18544405	-8.98585737	-9.08565071	0.000000000000e+00
12.500000	1.000000e+10	-8.98585737	-8.78627069	-8.88606403	0.000000000000e+00
12.500000	1.000000e+10	-8.78627069	-8.58668401	-8.68647735	0.000000000000e+00
12.500000	1.000000e+10	-8.58668401	-8.38709733	-8.48689067	0.000000000000e+00
12.500000	1.000000e+10	-8.38709733	-8.18751065	-8.28730399	0.000000000000e+00
12.500000	1.000000e+10	-8.18751065	-7.98792397	-8.08771731	0.000000000000e+00
12.500000	1.000000e+10	-7.98792397	-7.78833729	-7.88813063	0.000000000000e+00
12.500000	1.000000e+10	-7.78833729	-7.58875061	-7.68854395	0.000000000000e+00
12.500000	1.000000e+10	-7.58875061	-7.38916393	-7.48895727	0.000000000000e+00
12.500000	1.000000e+10	-7.38916393	-7.18957725	-7.28937059	0.000000000000e+00
12.500000	1.000000e+10	-7.18957725	-6.98999057	-7.08978391	0.000000000000e+00
12.500000	1.000000e+10	-6.98999057	-6.79040389	-6.89019723	0.000000000000e+00
12.500000	1.000000e+10	-6.79040389	-6.59081721	-6.69061055	0.000000000000e+00
12.500000	1.000000e+10	-6.59081721	-6.39123053	-6.49102387	0.000000000000e+00
12.500000	1.000000e+10	-6.39123053	-6.19164385	-6.29143719	0.000000000000e+00
12.500000	1.000000e+10	-6.19164385	-5.99205717	-6.09185051	0.000000000000e+00
12.500000	1.000000e+10	-5.99205717	-5.79247049	-5.89226383	0.000000000000e+00
12.500000	1.000000e+10	-5.79247049	-5.59288381	-5.69267715	0.000000000000e+00
12.500000	1.000000e+10	-5.59288381	-5.39329713	-5.49309047	0.000000000000e+00
12.500000	1.000000e+10	-5.39329713	-5.19371045	-5.29350379	0.000000000000e+00
12.500000	1.000000e+10	-5.19371045	-4.99412377	-5.09391711	0.000000000000e+00
12.500000	1.000000e+10	-4.99412377	-4.79453709	-4.89433043	0.000000000000e+00
12.500000	1.000000e+10	-4.79453709	-4.59495041	-4.69474375	0.000000000000e+00
12.500000	1.000000e+10	-4.59495041	-4.39536373	-4.49515707	0.000000000000e+00
12.500000	1.000000e+10	-4.39536373	-4.19577705	-4.29557039	0.000000000000e+00
12.500000	1.000000e+10	-4.19577705	-3.99619037	-4.09598371	0.000000000000e+00
12.500000	1.000000e+10	-3.99619037	-3.79660369	-3.89639703	0.000000000000e+00
12.500000	1.000000e+10	-3.79660369	-3.59701701	-3.69681035	0.000000000000e+00
12.500000	1.000000e+10	-3.59701701	-3.39743033	-3.49722367	0.000000000000e+00
12.500000	1.000000e+10	-3.39743033	-3.19784365	-3.29763699	0.000000000000e+00
12.500000	1.000000e+10	-3.19784365	-2.99825697	-3.09805031	0.000000000000e+00
12.500000	1.000000e+10	-2.99825697	-2.79867029	-2.89846363	0.000000000000e+00
12.500000	1.000000e+10	-2.79867029	-2.59908361	-2.69887695	0.000000000000e+00
12.500000	1.000000e+10	-2.59908361	-2.39949693	-2.49929027	0.000000000000e+00
12.500000	1.000000e+10	-2.39949693	-2.19991025	-2.29970359	0.000000000000e+00
12.500000	1.000000e+10	-2.19991025	-2.00032357	-2.10011691	0.000000000000e+00
12.500000	1.000000e+10	-2.00032357	-1.80073689	-1.90053023	0.000000000000e+00
12.500000	1.000000e+10	-1.80073689	-1.60115021	-1.70094355	0.000000000000e+00
12.500000	1.000000e+10	-1.60115021	-1.40156353	-1.50135687	0.000000000000e+00
12.500000	1.000000e+10	-1.40156353	-1.20197685	-1.30177019	0.000000000000e+00
12.500000	1.000000e+10	-1.20197685	-1.00239017	-1.10218351	0.000000000000e+00
12.500000	1.000000e+10	-1.00239017	-0.80280349	-0.90259683	0.000000000000e+00
12.500000	1.000000e+10	-0.80280349	-0.60321681	-0.70301015	0.000000000000e+00
12.500000	1.000000e+10	-0.60321681	-0.40363013	-0.50342347	0.000000000000e+00
12.500000	1.000000e+10	-0.40363013	-0.20404345	-0.30383679	0.000000000000e+00
12.500000	1.000000e+10	-0.20404345	-0.00445677	-0.10425011	0.000000000000e+00
12.500000	1.000000e+10	-0.00445677	0.19512991	0.09533657	0.000000000000e+00
12.500000	1.000000e+10	0.19512991	0.39471659	0.29492325	0.000000000000e+00
12.500000	1.000000e+10	0.39471659	0.59430327	0.49450993	0.000000000000e+00
12.500000	1.000000e+10	0.59430327	0.79388995	0.69409661	0.000000000000e+00
12.500000	1.000000e+10	0.79388995	0.99347663	0.89368329	0.000000000000e+00
12.500000	1.000000e+10	0.99347663	1.19306331	1.09326997	0.000000000000e+00
12.500000	1.000000e+10	1.19306331	1.39264999	1.29285665	0.000000000000e+00
12.500000	1.000000e+10	1.39264999	1.59223667	1.49244333	0.000000000000e+00
12.500000	1.000000e+10	1.59223667	1.79182335	1.69203001	0.000000000000e+00
12.500000	1.000000e+10	1.79182335	1.99141003	1.89161669	0.000000000000e+00
12.500000	1.000000e+10	1.99141003	2.19099671	2.09120337	0.000000000000e+00
12.500000	1.000000e+10	2.19099671	2.39058339	2.29079005	0.000000000000e+00
12.500000	1.000000e+10	2.39058339	2.59017007	2.49037673	0.000000000000e+00
12.500000	1.000000e+10	2.59017007	2.78975675	2.68996341	0.000000000000e+00
12.500000	1.000000e+10	2.78975675	2.98934343	2.88955009	0.000000000000e+00
12.500000	1.000000e+10	2.98934343	3.18893011	3.08913677	0.000000000000e+00
12.500000	1.000000e+10	3.18893011	3.38851679	3.28872345	0.000000000000e+00
12.500000	1.000000e+10	3.38851679	3.58810346	3.48831012	0.000000000000e+00
12.500000	1.000000e+10	3.58810346	3.78769014	3.68789680	0.000000000000e+00
12.500000	1.000000e+10	3.78769014	3.98727682	3.88748348	0.000000000000e+00
12.500000	1.000000e+10	3.98727682	4.18686350	4.08707016	0.000000000000e+00
12.500000	1.000000e+10	4.18686350	4.38645018	4.28665684	0.000000000000e+00
12.500000	1.000000e+10	4.38645018	4.58603686	4.48624352	0.000000000000e+00
12.500000	1.000000e+10	4.58603686	4.78562354	4.68583020	0.000000000000e+00
12.500000	1.000000e+10	4.78562354	4.98521022	4.88541688	0.000000000000e+00
12.500000	1.000000e+10	4.98521022	5.18479690	5.08500356	0.000000000000e+00
12.500000	1.000000e+10	5.18479690	5.38438358	5.28459024	0.000000000000e+00
12.500000	1.000000e+10	5.38438358	5.58397026	5.48417692	0.000000000000e+00
12.500000	1.000000e+10	5.58397026	5.78355694	5.68376360	0.000000000000e+00
12.500000	1.000000e+10	5.78355694	5.98314362	5.88335028	0.000000000000e+00
12.500000	1.000000e+10	5.98314362	6.18273030	6.08293696	0.000000000000e+00
12.500000	1.000000e+10	6.18273030	6.38231698	6.28252364	0.000000000000e+00
12.500000	1.000000e+10	6.38231698	6.58190366	6.48211032	0.000000000000e+00
12.500000	1.000000e+10	6.58190366	6.78149034	6.68169700	0.000000000000e+00
12.500000	1.000000e+10	6.78149034	6.98107702	6.88128368	0.000000000000e+00
12.500000	1.000000e+10	6.98107702	7.18066370	7.08087036	0.000000000000e+00
12.500000	1.000000e+10	7.18066370	7.38025038	7.28045704	0.000000000000e+00
12.500000	1.000000e+10	7.38025038	7.57983706	7.48004372	0.000000000000e+00
12.500000	1.000000e+10	7.57983706	7.77942374	7.67963040	0.000000000000e+00
12.500000	1.000000e+10	7.77942374	7.97901042	7.87921708	0.000000000000e+00
12.500000	1.000000e+10	7.97901042	8.17859710	8.07880376	0.000000000000e+00
12.500000	1.000000e+10	8.17859710	8.37818378	8.27839044	0.000000000000e+00
12.500000	1.000000e+10	8.37818378	8.57777046	8.47797712	0.000000000000e+00
12.500000	1.000000e+10	8.57777046	8.77735714	8.67756380	0.000000000000e+00
12.500000	1.000000e+10	8.77735714	8.97694382	8.87715048	0.000000000000e+00
12.500000	1.000000e+10	8.97694382	9.17653050	9.07673716	0.000000000000e+00
12.500000	1.000000e+10	9.17653050	9.37611718	9.27632384	0.000000000000e+00
12.500000	1.000000e+10	9.37611718	9.57570386	9.47591052	0.000000000000e+00
12.500000	1.000000e+11	-26.34989852	-26.15031184	-26.25010518	0.000000000000e+00
12.500000	1.000000e+11	-26.15031184	-25.95072516	-26.05051850	0.000000000000e+00
12.500000	1.000000e+11	-25.95072516	-25.75113848	-25.85093182	0.000000000000e+00
12.500000	1.000000e+11	-25.75113848	-25.55155180	-25.65134514	0.000000000000e+00
12.500000	1.000000e+11	-25.55155180	-25.35196512	-25.45175846	0.000000000000e+00
12.500000	1.000000e+11	-25.35196512	-25.15237844	-25.25217178	0.000000000000e+00
12.500000	1.000000e+11	-25.15237844	-24.95279176	-25.05258510	0.000000000000e+00
12.500000	1.000000e+11	-24.95279176	-24.75320508	-24.85299842	0.000000000000e+00
